num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete
1,0,0,117,82,0,2,MELPVG,Australia,1,0,1,8.83,0
1,1,0,131,25,6,0,MELPVG,China,1,0,1,8.83,0
1,0,0,26,89,11,2,MELPVG,Japan,0,0,0,8.83,0
1,0,2,10,41,6,0,MELPVG,Australia,0,0,0,8.83,0
1,0,0,10,18,19,4,MELPVG,Australia,1,0,0,8.83,0
2,0,0,4,19,4,5,MELPVG,Australia,1,0,0,8.83,0
1,1,0,25,79,17,4,MELPVG,China,1,1,1,8.83,0
1,0,0,28,1,4,4,MELPVG,Australia,0,0,0,8.83,0
2,0,0,244,21,9,0,MELPVG,United States,0,0,0,8.83,1
1,0,0,22,17,15,6,MELPVG,Australia,1,1,1,8.83,0
1,0,0,43,84,10,2,MELPVG,Australia,1,0,0,8.83,0
1,1,0,113,50,3,1,MELPVG,China,1,0,1,8.83,0
1,0,0,42,44,14,4,MELPVG,United States,1,1,0,8.83,0
1,0,0,105,40,1,5,MELREP,Australia,0,0,0,8.83,0
1,0,0,78,17,8,2,MELREP,Australia,1,1,1,8.83,0
2,0,0,63,17,1,3,MELREP,Australia,1,0,1,8.83,0
1,0,0,31,23,1,0,MELREP,Australia,0,0,1,8.83,0
1,0,0,12,28,10,4,MELREP,Australia,1,0,1,8.83,0
1,0,0,46,98,7,1,MELREP,Australia,1,0,1,8.83,0
1,1,0,16,287,2,1,MELREP,Australia,0,0,0,8.83,0
1,0,0,70,17,7,5,MELREP,Australia,1,0,0,8.83,0
1,1,0,40,84,14,2,MELREP,Cambodia,0,0,0,8.83,1
1,1,0,58,23,9,3,MELREP,Australia,1,1,1,8.83,0
2,0,0,110,22,12,5,MELREP,Australia,1,1,1,8.83,0
1,0,0,251,19,14,3,MELREP,Australia,0,0,1,8.83,0
2,0,0,294,31,1,1,MELREP,Australia,1,1,0,8.83,0
1,0,0,121,17,9,6,MELREP,Australia,0,0,0,8.83,0
1,0,0,117,38,14,0,MELREP,Australia,1,1,1,8.83,0
2,0,0,203,17,10,5,MELREP,Australia,0,0,0,8.83,0
1,0,0,10,27,21,5,MELREP,Australia,1,0,0,8.83,1
1,0,0,24,21,11,3,MELREP,Australia,1,1,1,8.83,0
3,0,0,39,23,3,6,MELREP,Australia,1,0,0,8.83,0
1,0,0,45,27,4,0,MELREP,Australia,1,1,0,8.83,0
2,0,0,371,17,4,3,MELREP,Australia,1,1,1,8.83,0
1,0,0,64,20,23,5,MELREP,Australia,1,0,1,8.83,1
1,0,0,64,27,0,0,MELREP,Australia,1,0,0,8.83,0
1,0,0,13,35,7,4,MELREP,Australia,1,1,1,8.83,0
2,0,0,263,19,22,4,MELREP,New Zealand,1,0,1,8.83,0
1,0,0,26,22,10,5,MELREP,Australia,1,0,0,8.83,0
1,0,0,316,19,1,0,MELREP,Australia,1,0,0,8.83,0
2,0,0,73,33,5,2,MELREP,Australia,1,1,1,8.83,0
2,0,0,143,17,6,2,MELREP,Australia,1,0,1,8.83,0
1,1,0,6,22,11,4,MELREP,Australia,1,1,1,8.83,0
1,0,0,16,85,9,5,MELREP,Australia,1,1,0,8.83,0
1,0,0,78,19,4,5,MELREP,Australia,1,0,0,8.83,0
2,0,0,149,30,12,3,MELREP,Australia,1,1,1,8.83,0
1,0,0,112,19,6,0,MELREP,Australia,0,0,0,8.83,0
2,0,0,98,17,2,2,MELREP,Australia,1,1,1,8.83,0
1,0,0,228,22,4,2,MELREP,Australia,1,0,1,8.83,0
1,0,0,31,23,1,0,MELREP,Australia,0,0,1,8.83,0
1,0,0,49,72,3,6,MELREP,United States,1,0,0,8.83,0
1,0,0,105,30,7,3,MELREP,Australia,0,0,0,8.83,0
1,0,0,25,19,5,6,MELREP,Australia,0,0,0,8.83,0
2,0,0,120,21,1,1,MELREP,India,0,0,0,8.83,0
2,0,0,246,24,10,4,MELREP,Australia,1,1,1,8.83,0
2,0,0,78,17,10,4,MELREP,Australia,1,0,1,8.83,0
1,0,0,5,48,4,2,MELREP,Australia,0,0,0,8.83,0
1,0,0,33,22,9,5,MELREP,Australia,1,1,0,8.83,0
1,0,0,156,27,12,0,MELRGN,Australia,0,0,0,8.83,0
1,0,0,46,21,15,6,MELRGN,Australia,1,1,1,8.83,0
1,1,0,23,26,21,0,MELRGN,Australia,0,0,1,8.83,0
1,0,0,19,21,0,3,MELRGN,Australia,0,0,0,8.83,0
1,0,0,42,18,6,4,MELRGN,Australia,1,1,1,8.83,0
1,0,0,29,23,1,2,MELRGN,Australia,1,0,0,8.83,0
3,0,0,221,27,1,0,MELRGN,Australia,1,1,1,8.83,0
1,0,0,13,33,8,4,MELRGN,Australia,1,0,1,8.83,0
1,0,0,13,32,13,3,MELRGN,Australia,1,1,1,8.83,0
2,0,0,10,20,2,2,MELRGN,Australia,1,0,1,8.83,0
1,0,0,237,24,10,5,MELRGN,Australia,1,0,0,8.83,0
1,0,0,14,38,3,6,MELRGN,Australia,1,0,0,8.83,0
1,1,0,233,22,1,4,MELRGN,Australia,0,1,1,8.83,0
2,0,0,130,17,14,1,MELRGN,Netherlands,1,1,0,8.83,0
1,0,0,27,18,6,2,MELRGN,Australia,0,0,0,8.83,0
2,0,0,22,121,10,5,MELRGN,Australia,1,1,1,8.83,0
1,0,0,109,29,9,3,MELRGN,Australia,1,1,1,8.83,0
1,0,0,245,55,15,4,MELRGN,Myanmar (Burma),1,0,1,8.83,0
1,0,0,100,26,17,5,MELRGN,Australia,1,1,1,8.83,1
2,0,0,240,22,2,0,MELRGN,Australia,1,0,1,8.83,0
5,0,0,5,22,15,5,MELRGN,Australia,1,1,1,8.83,0
1,0,0,53,19,2,0,MELRGN,Australia,1,0,0,8.83,0
1,0,0,69,46,23,3,MELRGN,Australia,1,0,0,8.83,0
1,0,0,7,17,5,3,MELRGN,Australia,0,0,0,8.83,0
2,0,0,205,29,7,0,MELRGN,Australia,1,0,1,8.83,0
2,0,0,125,22,8,1,MELRGN,Australia,1,0,1,8.83,0
2,0,0,99,25,11,2,MELRGN,Australia,1,1,1,8.83,0
1,0,0,26,23,12,5,MELRGN,Australia,1,0,0,8.83,0
4,0,0,9,37,5,1,MELRGN,Australia,1,0,0,8.83,0
1,0,0,7,29,5,0,MELRGN,Australia,1,0,0,8.83,0
2,0,0,34,45,6,6,MELRGN,Australia,1,1,1,8.83,0
1,0,0,90,20,5,1,MELRGN,Myanmar (Burma),0,0,0,8.83,1
1,0,0,131,53,12,0,MELRGN,Australia,0,0,0,8.83,0
2,0,0,413,17,12,3,MELRGN,Australia,0,0,1,8.83,0
2,0,0,77,20,15,6,MELRGN,Australia,1,1,1,8.83,0
1,1,0,18,28,0,0,MELRGN,Australia,0,0,0,8.83,0
2,0,0,144,93,8,6,MELRGN,Australia,1,0,0,8.83,0
2,0,0,64,24,11,4,MELRGN,Australia,1,1,1,8.83,0
1,0,0,81,30,5,3,MELRGN,Australia,1,0,0,8.83,0
1,0,2,208,18,11,2,MELRGN,Australia,1,0,0,8.83,0
1,0,0,83,31,12,5,MELRGN,Australia,1,0,1,8.83,0
1,0,0,24,29,12,6,MELRGN,Australia,1,0,1,8.83,0
1,0,0,51,32,5,4,MELRGN,Australia,1,0,0,8.83,0
5,0,0,131,37,6,4,MELRGN,Australia,1,0,0,8.83,0
2,0,0,50,86,13,2,MELRGN,Myanmar (Burma),1,0,0,8.83,1
2,0,0,62,21,3,3,MELRGN,Australia,0,0,0,8.83,0
2,1,0,18,18,6,3,MELRGN,Australia,1,1,1,8.83,0
2,0,0,66,22,10,3,MELRGN,Australia,1,0,1,8.83,0
4,0,0,185,20,4,0,MELRGN,Myanmar (Burma),1,1,0,8.83,1
4,0,0,2,51,7,1,MELRGN,Australia,1,0,1,8.83,0
1,0,0,111,117,10,4,MELRGN,Hong Kong,0,0,0,8.83,0
2,0,0,10,17,3,2,MELRGN,Myanmar (Burma),1,1,1,8.83,0
1,0,0,193,28,9,2,MELRGN,Australia,1,1,1,8.83,0
1,0,0,76,17,2,6,MELRGN,Australia,1,1,1,8.83,0
1,0,0,154,62,0,0,MELRGN,Australia,1,0,0,8.83,0
1,0,0,221,27,10,0,MELRGN,Australia,1,1,1,8.83,0
1,0,0,34,21,23,1,MELRGN,Australia,1,1,1,8.83,0
1,0,0,115,137,12,6,MELRGN,Indonesia,1,0,0,8.83,1
1,0,0,228,41,4,0,MELRGN,Australia,0,0,0,8.83,0
1,0,0,19,18,2,3,MELRGN,Australia,0,0,1,8.83,0
1,1,0,18,18,20,4,MELRGN,Australia,0,0,1,8.83,0
1,0,0,30,26,2,3,MELRGN,Australia,0,0,0,8.83,0
2,0,0,5,90,23,6,MELRGN,Australia,1,1,1,8.83,0
2,0,0,152,21,4,1,MELRGN,Australia,1,1,1,8.83,0
1,0,0,21,80,4,4,MELSBW,Australia,1,1,1,8.83,0
1,0,0,243,19,6,0,MELSBW,Australia,1,1,0,8.83,1
1,0,0,11,19,7,6,MELSBW,Australia,1,1,1,8.83,0
1,0,0,38,28,1,3,MELSBW,Australia,1,0,0,8.83,0
1,0,0,51,21,7,4,MELSBW,Malaysia,1,0,1,8.83,0
1,0,0,34,20,16,1,MELSBW,Malaysia,1,0,0,8.83,0
2,0,0,314,18,5,2,MELSBW,Australia,1,1,0,8.83,0
1,0,0,22,28,11,0,MELSBW,Australia,1,0,1,8.83,0
1,0,0,39,70,12,4,MELSBW,Malaysia,1,1,0,8.83,0
2,1,0,30,30,0,6,MELSBW,Australia,1,1,1,8.83,0
1,0,0,196,19,12,6,MELSBW,Australia,1,0,1,8.83,0
2,0,0,260,26,8,5,MELSBW,Malaysia,1,0,1,8.83,1
1,0,0,7,91,3,3,MELSBW,Australia,1,1,1,8.83,1
1,0,0,7,18,13,4,MELSBW,Malaysia,1,1,1,8.83,0
1,0,0,315,18,14,4,MELSBW,Malaysia,1,1,0,8.83,0
1,0,0,142,18,9,6,MELSBW,Malaysia,1,0,0,8.83,0
1,0,0,168,18,16,5,MELSBW,Malaysia,0,0,0,8.83,0
1,0,0,48,27,8,3,MELSBW,Malaysia,1,0,0,8.83,0
2,1,0,50,21,2,6,MELSBW,Indonesia,1,1,1,8.83,0
2,0,0,113,85,14,1,MELSBW,Malaysia,1,0,1,8.83,0
1,0,0,88,38,20,4,MELSBW,Macau,1,1,0,8.83,0
1,0,0,51,21,7,5,MELSBW,Australia,1,0,0,8.83,0
1,0,0,49,26,14,3,MELSBW,Malaysia,1,0,0,8.83,0
1,0,0,5,22,16,1,MELSBW,Malaysia,1,0,0,8.83,0
2,0,0,6,1,10,3,MELSBW,Malaysia,0,0,0,8.83,0
1,0,0,206,18,9,5,MELSBW,Australia,1,1,1,8.83,0
1,0,0,369,46,1,6,MELSBW,Malaysia,0,0,0,8.83,1
1,0,0,94,88,4,3,MELSBW,Malaysia,1,0,1,8.83,0
2,0,0,153,41,2,3,MELSBW,Vietnam,1,1,1,8.83,0
1,0,0,29,19,12,4,MELSBW,Australia,1,1,1,8.83,0
1,1,0,82,35,12,1,MELSBW,Australia,1,0,0,8.83,0
1,0,0,277,74,4,5,MELSBW,Malaysia,0,0,0,8.83,1
1,0,0,175,17,13,5,MELSBW,Malaysia,1,0,1,8.83,1
1,0,0,30,82,5,4,MELSBW,Malaysia,1,0,0,8.83,0
1,0,0,3,56,3,0,MELSBW,Malaysia,1,0,0,8.83,0
2,0,0,288,35,12,4,MELSBW,Australia,1,1,1,8.83,0
1,0,0,41,37,12,3,MELSBW,Australia,1,0,0,8.83,0
1,0,0,106,92,10,3,MELSBW,Australia,1,1,1,8.83,0
2,0,0,174,28,0,2,MELSBW,Australia,1,1,1,8.83,0
2,0,0,122,28,13,4,MELSBW,Malaysia,1,0,1,8.83,0
1,0,0,56,27,6,6,MELSBW,Australia,1,1,1,8.83,1
1,0,0,89,22,6,5,MELSBW,Malaysia,1,0,0,8.83,0
1,0,0,153,33,7,1,MELSBW,Australia,1,0,1,8.83,0
1,1,0,248,22,12,6,MELSBW,Australia,1,0,1,8.83,0
2,0,0,131,17,1,0,MELSBW,Malaysia,1,1,0,8.83,0
1,1,0,63,20,12,2,MELSBW,Malaysia,1,1,1,8.83,0
1,0,0,88,91,11,0,MELSBW,Australia,0,0,0,8.83,0
1,0,0,106,22,13,6,MELSBW,Australia,0,1,0,8.83,0
3,0,0,227,20,4,2,MELSBW,Malaysia,0,0,0,8.83,0
1,0,0,227,30,2,6,MELSBW,Australia,1,0,1,8.83,0
1,0,0,263,18,4,2,MELSBW,Malaysia,1,0,0,8.83,1
1,0,0,188,24,4,1,MELSBW,Malaysia,0,0,0,8.83,0
1,0,0,125,62,15,3,MELSBW,Australia,1,0,0,8.83,0
1,1,0,6,17,3,2,MELSBW,Australia,0,1,0,8.83,1
2,0,0,77,81,6,5,MELSBW,Malaysia,1,0,0,8.83,0
1,1,0,312,178,2,5,MELSBW,Thailand,0,1,1,8.83,0
2,1,0,98,40,2,5,MELSBW,Malaysia,1,1,1,8.83,0
1,0,0,60,22,11,4,MELSBW,Australia,1,1,1,8.83,0
1,0,0,14,90,5,3,MELSBW,Malaysia,1,1,0,8.83,0
1,0,0,283,61,0,5,MELSBW,Malaysia,0,0,0,8.83,0
1,0,0,187,20,13,2,MELSBW,Australia,1,0,1,8.83,0
1,0,0,48,33,4,6,MELSBW,Malaysia,1,0,0,8.83,0
1,0,0,227,28,11,1,MELSBW,Australia,1,0,0,8.83,0
1,0,0,13,169,2,3,MELSBW,Malaysia,1,1,1,8.83,0
1,0,0,227,20,12,5,MELSBW,Australia,1,0,0,8.83,0
1,0,0,324,91,7,2,MELSBW,Australia,1,0,1,8.83,0
2,0,0,80,24,4,6,MELSBW,Australia,1,1,1,8.83,0
1,0,0,29,26,3,4,MELSBW,Australia,0,0,1,8.83,0
2,0,0,97,91,2,3,MELSBW,Australia,1,0,1,8.83,0
1,0,0,225,32,11,2,MELSBW,Australia,1,0,1,8.83,0
1,0,0,46,21,8,2,MELSBW,Malaysia,1,1,1,8.83,0
1,0,0,308,22,23,6,MELSBW,Australia,1,1,0,8.83,0
1,0,0,80,22,12,3,MELSBW,Australia,1,0,0,8.83,0
1,0,0,271,38,13,3,MELSGN,Australia,1,0,1,8.83,0
1,0,0,19,35,4,6,MELSGN,Australia,1,0,1,8.83,0
2,0,0,175,31,23,2,MELSGN,Australia,1,0,1,8.83,0
2,0,0,0,20,10,2,MELSGN,Australia,1,0,1,8.83,0
1,0,0,32,187,11,3,MELSGN,Australia,1,1,1,8.83,0
1,0,0,59,61,9,3,MELSGN,Australia,1,1,1,8.83,1
1,0,0,12,21,1,5,MELSGN,Australia,1,0,1,8.83,0
1,0,0,8,27,8,3,MELSGN,Australia,1,0,1,8.83,0
2,0,0,3,59,2,6,MELSGN,Australia,1,0,1,8.83,0
1,0,0,31,22,6,4,MELSGN,Australia,0,0,0,8.83,0
1,0,0,1,60,8,0,MELSGN,Vietnam,1,1,0,8.83,1
3,0,0,146,31,10,6,MELSGN,Australia,1,0,0,8.83,0
2,0,0,22,18,4,0,MELSGN,Australia,1,0,0,8.83,0
1,0,0,46,32,0,4,MELSGN,Australia,1,0,1,8.83,0
1,0,0,10,34,13,0,MELSGN,Australia,1,1,1,8.83,0
1,0,0,7,29,11,6,MELSGN,Australia,1,0,0,8.83,0
2,0,0,27,19,4,3,MELSGN,Australia,1,0,0,8.83,0
1,0,0,77,38,0,6,MELSGN,Australia,1,0,1,8.83,0
1,0,0,29,24,14,5,MELSGN,Australia,1,1,1,8.83,0
1,0,0,65,27,9,0,MELSGN,Australia,1,0,0,8.83,0
1,0,0,324,50,12,1,MELSGN,Australia,0,1,1,8.83,0
4,0,0,10,18,2,5,MELSGN,Australia,1,0,0,8.83,0
4,0,0,42,30,8,4,MELSGN,Australia,0,0,0,8.83,0
1,0,0,19,23,5,0,MELSGN,Australia,1,1,0,8.83,0
2,0,0,80,28,9,6,MELSGN,Australia,1,1,1,8.83,0
1,0,0,16,21,13,4,MELSGN,Australia,1,0,0,8.83,0
2,0,0,54,28,3,6,MELSGN,Australia,1,1,1,8.83,0
1,0,0,103,18,6,3,MELSGN,Australia,1,0,1,8.83,0
1,0,0,31,18,11,0,MELSGN,Australia,1,0,0,8.83,0
1,0,0,130,22,13,0,MELSGN,Australia,1,0,0,8.83,0
1,0,0,4,24,16,2,MELSGN,Australia,1,1,1,8.83,0
1,0,0,73,21,23,6,MELSGN,Australia,1,1,1,8.83,0
1,0,0,5,30,13,2,MELSGN,Australia,1,0,1,8.83,0
2,0,0,272,21,8,1,MELSGN,Australia,0,1,0,8.83,0
1,0,0,318,20,16,3,MELSGN,Australia,1,0,1,8.83,0
1,0,0,63,25,22,1,MELSGN,Australia,1,0,0,8.83,0
2,0,0,15,23,9,5,MELSGN,Australia,0,0,0,8.83,0
1,0,0,47,18,7,6,MELSGN,Australia,1,1,1,8.83,0
1,0,0,59,92,11,0,MELSGN,Australia,1,0,1,8.83,0
2,0,0,157,39,5,2,MELSGN,Vietnam,1,0,0,8.83,0
1,0,0,146,35,4,4,MELSGN,Australia,1,0,0,8.83,0
1,0,0,32,36,7,6,MELSGN,Vietnam,1,0,1,8.83,0
1,0,0,87,19,10,3,MELSGN,Australia,1,0,0,8.83,0
2,0,0,51,27,10,3,MELSGN,Australia,1,0,0,8.83,0
1,0,0,36,20,0,1,MELSGN,Australia,0,0,0,8.83,0
1,0,0,9,61,11,1,MELSGN,Australia,1,1,1,8.83,0
2,0,0,83,35,13,4,MELSGN,Australia,0,0,1,8.83,0
1,0,0,6,18,1,6,MELSGN,Australia,1,1,1,8.83,0
2,0,0,206,31,0,2,MELSGN,Australia,1,0,0,8.83,0
1,0,0,1,22,4,5,MELSGN,Australia,1,1,1,8.83,0
1,0,0,10,86,8,2,MELSGN,Vietnam,1,0,1,8.83,1
3,0,0,230,21,21,4,MELSGN,Australia,0,0,0,8.83,0
1,0,0,83,478,2,2,MELSGN,Australia,0,0,0,8.83,0
1,0,0,99,17,11,6,MELSGN,Australia,0,1,1,8.83,0
1,0,0,128,30,7,4,MELSGN,Australia,1,0,0,8.83,0
1,0,0,165,47,1,3,MELSGN,Australia,1,0,1,8.83,0
1,0,0,47,38,15,4,MELSGN,Australia,1,1,1,8.83,0
2,0,0,40,27,11,4,MELSGN,Australia,1,1,1,8.83,0
1,0,0,34,19,13,0,MELSGN,Australia,0,0,1,8.83,0
2,0,0,97,20,13,4,MELSGN,Australia,1,0,0,8.83,0
1,0,0,94,22,13,1,MELSGN,Australia,1,0,0,8.83,0
1,0,0,52,18,7,3,MELSGN,Australia,1,1,1,8.83,0
1,0,0,147,35,5,0,MELSGN,Australia,0,0,0,8.83,0
1,0,0,55,29,4,3,MELSGN,Australia,1,0,0,8.83,0
4,0,0,82,20,10,5,MELSGN,Australia,1,1,1,8.83,0
1,0,0,69,23,0,4,MELSGN,Portugal,0,0,0,8.83,0
1,0,0,32,51,14,0,MELSGN,Australia,1,0,0,8.83,0
1,1,0,48,23,2,5,MELSGN,Australia,1,1,1,8.83,0
1,0,0,14,75,10,0,MELSGN,Australia,1,1,0,8.83,0
2,0,0,265,85,18,0,MELSGN,Australia,1,0,1,8.83,0
1,0,0,4,23,11,4,MELSGN,Australia,1,0,0,8.83,0
1,0,0,90,19,11,1,MELSGN,Australia,0,1,1,8.83,0
1,0,0,60,23,2,5,MELSGN,Australia,0,1,1,8.83,0
5,0,0,250,22,9,6,MELSGN,Australia,1,0,1,8.83,0
1,0,0,6,22,10,4,MELSGN,Australia,1,0,0,8.83,0
1,0,0,40,21,5,4,MELSGN,Australia,1,0,0,8.83,0
1,0,0,181,86,8,4,MELSGN,Vietnam,0,0,0,8.83,0
1,0,0,37,31,7,6,MELSGN,Australia,1,0,1,8.83,0
3,0,0,124,24,4,4,MELSGN,Australia,1,1,1,8.83,0
3,0,0,125,32,8,6,MELSGN,Australia,1,0,1,8.83,0
1,0,0,59,90,14,1,MELSGN,Vietnam,1,0,0,8.83,0
1,0,0,75,38,1,1,MELSGN,Australia,1,0,1,8.83,0
1,0,0,26,20,11,1,MELSGN,Australia,1,1,1,8.83,0
1,0,0,149,18,10,4,MELSGN,Vietnam,1,1,1,8.83,1
1,0,0,41,23,7,5,MELSGN,Australia,1,0,0,8.83,0
1,0,0,104,52,3,2,MELSGN,New Zealand,1,1,1,8.83,0
3,0,0,282,36,3,2,MELSGN,Australia,1,1,1,8.83,0
1,0,0,76,132,10,0,MELSGN,Australia,1,0,1,8.83,0
1,0,0,54,65,0,2,MELSGN,Australia,1,0,1,8.83,0
1,0,0,82,18,2,2,MELSGN,United States,1,0,0,8.83,0
2,0,0,51,27,4,2,MELSGN,Australia,0,0,0,8.83,0
3,0,0,171,17,14,5,MELSGN,Australia,1,1,1,8.83,0
1,0,0,34,24,7,6,MELSGN,Australia,1,0,0,8.83,0
1,0,0,43,89,6,0,MELSGN,Vietnam,1,1,0,8.83,0
2,0,0,155,37,9,4,MELSGN,Australia,1,1,0,8.83,0
2,0,0,43,25,5,1,MELSGN,Australia,1,0,0,8.83,0
2,0,0,88,17,0,6,MELSGN,Australia,1,0,1,8.83,0
1,0,0,139,38,12,3,MELSGN,Australia,1,0,0,8.83,0
1,0,0,83,34,5,3,MELSGN,India,1,0,0,8.83,0
1,0,0,238,29,2,0,MELSGN,Australia,1,0,0,8.83,0
2,0,0,61,21,5,2,MELSGN,Australia,1,0,0,8.83,0
2,0,0,16,58,4,2,MELSGN,Vietnam,1,0,0,8.83,0
2,0,0,190,24,22,1,MELSGN,Australia,1,0,1,8.83,0
1,0,0,270,19,6,2,MELSGN,Australia,1,0,1,8.83,0
2,0,0,60,18,9,6,MELSGN,Australia,1,0,0,8.83,0
2,0,0,31,17,10,4,MELSGN,Australia,1,0,1,8.83,0
4,0,0,102,17,23,4,MELSGN,Australia,1,0,0,8.83,0
1,0,0,52,22,4,3,MELSGN,Australia,0,0,0,8.83,0
2,0,0,230,34,21,3,MELSGN,Canada,0,0,0,8.83,0
4,0,0,263,23,10,2,MELSGN,Australia,1,1,1,8.83,0
1,0,0,51,29,12,2,MELSGN,Australia,1,0,0,8.83,0
2,0,0,85,19,11,3,MELSGN,Australia,1,0,1,8.83,0
2,0,0,252,22,4,5,MELSGN,Australia,1,0,1,8.83,0
2,0,0,190,45,10,1,MELSGN,Australia,1,1,0,8.83,0
1,0,0,41,60,4,2,MELSGN,Vietnam,1,0,1,8.83,0
2,0,0,239,27,12,5,MELSGN,Australia,1,0,0,8.83,0
2,0,0,331,18,7,2,MELSGN,Australia,1,1,1,8.83,0
1,0,0,59,24,8,1,MELSGN,Australia,1,0,1,8.83,0
1,0,0,30,42,1,2,MELSGN,Australia,1,1,1,8.83,0
2,0,0,82,29,3,1,MELSGN,Australia,1,0,1,8.83,0
1,0,0,83,19,8,1,MELSGN,Australia,1,1,1,8.83,1
2,0,0,12,1,9,0,MELSGN,Australia,1,0,0,8.83,0
1,0,0,17,18,5,4,MELSGN,Vietnam,1,0,1,8.83,0
1,0,0,68,18,21,3,MELSGN,Australia,1,0,1,8.83,0
1,0,0,42,19,1,2,MELSGN,Australia,1,0,0,8.83,0
1,0,0,205,23,8,5,MELSGN,Australia,1,0,0,8.83,0
1,0,0,17,29,8,3,MELSGN,Vietnam,1,0,0,8.83,0
1,0,0,71,17,3,1,MELSGN,Australia,1,0,1,8.83,0
1,0,0,134,46,4,6,MELSGN,Australia,0,0,1,8.83,0
2,0,0,239,19,10,4,MELSGN,Australia,1,1,1,8.83,0
1,0,0,73,38,3,4,MELSGN,Australia,1,1,0,8.83,0
1,0,0,114,38,6,6,MELSGN,Australia,1,0,1,8.83,0
1,0,0,27,35,0,5,MELSGN,Australia,1,0,0,8.83,0
1,0,0,232,45,14,3,MELSGN,Australia,1,0,0,8.83,0
1,0,0,12,22,8,6,MELSGN,Australia,1,1,1,8.83,0
1,0,0,12,26,13,5,MELSGN,Australia,1,0,1,8.83,0
1,0,0,83,25,7,3,MELSGN,Australia,1,0,0,8.83,0
1,0,0,76,28,5,4,MELSGN,Australia,1,1,1,8.83,0
1,0,0,5,17,6,6,MELSGN,Australia,1,1,1,8.83,0
1,0,0,22,29,9,1,MELSGN,Australia,1,0,0,8.83,0
2,0,0,46,33,9,3,MELSGN,Australia,1,1,1,8.83,0
1,0,0,8,29,15,0,MELSGN,Australia,1,0,1,8.83,0
4,0,0,6,57,6,5,MELSGN,Australia,1,0,0,8.83,0
1,0,0,48,30,21,4,MELSGN,Australia,1,0,0,8.83,0
1,1,0,26,20,22,0,MELSGN,Australia,0,0,1,8.83,0
3,0,0,54,27,11,1,MELSGN,Australia,1,1,0,8.83,0
2,0,0,331,17,23,4,MELSGN,Australia,1,0,1,8.83,0
1,0,0,16,27,2,0,MELSGN,Australia,0,0,1,8.83,0
1,0,0,9,24,1,4,MELSGN,Australia,1,1,1,8.83,0
1,1,0,446,50,10,3,MELSGN,Australia,1,0,0,8.83,0
1,0,0,10,102,2,3,MELSGN,Australia,1,0,0,8.83,0
1,1,0,4,20,4,0,MELSGN,Australia,1,0,1,8.83,0
2,0,0,20,22,4,0,MELSGN,Vietnam,1,1,0,8.83,1
2,0,0,47,24,8,4,MELSGN,Australia,1,0,1,8.83,0
2,0,0,303,50,8,1,MELSGN,Australia,1,1,1,8.83,0
4,0,0,215,22,9,1,MELSGN,Australia,1,0,0,8.83,0
1,0,0,1,26,3,6,MELSGN,Australia,1,0,1,8.83,0
1,0,0,70,71,13,2,MELSGN,Australia,1,1,1,8.83,0
1,0,0,137,55,7,4,MELSGN,Australia,1,0,0,8.83,0
2,0,0,212,19,9,5,MELSGN,Australia,1,0,0,8.83,0
1,0,0,28,50,23,3,MELSGN,Australia,1,0,0,8.83,0
1,0,0,27,91,12,4,MELSGN,Australia,1,0,0,8.83,0
1,0,0,66,22,6,1,MELSGN,Australia,1,1,0,8.83,0
1,0,0,86,26,12,4,MELSGN,Australia,1,0,1,8.83,0
2,0,0,151,22,0,6,MELSGN,Australia,1,1,1,8.83,0
1,0,0,18,84,14,6,MELSGN,United States,1,0,0,8.83,0
2,0,0,208,35,8,5,MELSGN,Australia,1,0,1,8.83,0
1,0,0,65,48,4,1,MELSGN,Australia,0,0,0,8.83,0
2,0,0,126,28,8,0,MELSGN,Australia,1,0,0,8.83,0
2,0,0,18,17,11,5,MELSGN,Australia,1,1,1,8.83,0
1,0,0,121,22,5,5,MELSGN,United States,1,0,0,8.83,0
2,0,0,8,20,5,3,MELSGN,Vietnam,1,0,0,8.83,0
3,0,0,160,19,22,2,MELSGN,Australia,1,1,1,8.83,0
1,0,0,2,55,10,5,MELSGN,Australia,1,0,0,8.83,0
1,0,0,120,43,5,1,MELSGN,Australia,1,0,1,8.83,0
1,0,0,34,39,1,6,MELSGN,Australia,1,1,0,8.83,0
1,0,0,307,86,9,4,MELSGN,Vietnam,0,0,0,8.83,0
1,0,0,226,18,8,2,MELSGN,Australia,1,0,1,8.83,0
1,0,0,222,23,10,3,MELSGN,Australia,1,0,0,8.83,0
1,0,0,111,51,11,6,MELSGN,Australia,1,1,1,8.83,0
1,0,0,75,23,14,5,MELSGN,Australia,0,1,0,8.83,0
2,0,0,74,27,6,4,MELSGN,Australia,1,1,1,8.83,0
1,1,0,13,18,4,2,MELSGN,Vietnam,1,0,0,8.83,0
1,0,0,106,36,16,2,MELSGN,Vietnam,1,0,0,8.83,0
1,0,0,180,17,0,6,MELSGN,Australia,1,1,0,8.83,0
1,0,0,18,27,7,1,MELSGN,Vietnam,1,0,0,8.83,0
2,0,0,224,50,14,1,MELSGN,Australia,1,1,1,8.83,0
1,0,0,77,29,13,2,MELSGN,Australia,1,1,0,8.83,0
